name,calorias,gorduras totais,gorduras saturadas,gorduras trans,colesterol,sódio,carboidratos,fibras,açúcares,proteínas,vitamina A,vitamina C,cálcio,ferro,sal,cafeína,categoria,rede
WHOPPER,3.5055749725070537,2.9840766499812506,2.8978311706126885,1.0,0.0,1.0024741266788948,1.214282750549869,1.3715814565171516,0.0,3.4819956590765373,0.0,0.0,0.0,0.0,0.0,0.0,SANDUICHE DE CARNE,#0055AA
WHOPPER DUPLO,4.612173077055959,4.287898448540358,3.6969179792917153,1.0,0.0,1.0024741266788948,1.1984099542128417,1.5573721847757274,0.0,5.226100716805996,0.0,0.0,0.0,0.0,0.0,0.0,SANDUICHE DE CARNE,#0055AA
WHOPPER FURIOSO,4.10143549034108,3.3808919799775006,2.7979453195278103,1.0,0.0,1.0049482533577896,1.2341237459711532,1.3715814565171516,0.0,3.616157586594188,0.0,0.0,0.0,0.0,0.0,0.0,SANDUICHE DE CARNE,#0055AA
WHOPPER JR.,2.3656678949115255,2.0203822771332147,1.0998858510848784,1.0,0.0,2.5611739343826274,1.1269823706962188,1.3715814565171516,0.0,2.408700238935332,0.0,0.0,0.0,0.0,0.0,0.0,SANDUICHE DE CARNE,#0055AA
WHOPPER JR. BARBECUE BACON,2.654345661315588,2.247133894273929,1.9988585108487835,1.0,0.0,3.1450678306018034,1.146823366117503,1.3715814565171516,0.0,2.811186021488284,0.0,0.0,0.0,0.0,0.0,0.0,SANDUICHE DE CARNE,#0055AA
HAMBÚRGUER,2.099196110538545,1.680254851422143,1.3995434043395134,1.0,0.0,2.3187095198509358,1.123014171611962,1.1857907282585758,0.0,1.8720525288647294,0.0,0.0,0.0,0.0,0.0,0.0,SANDUICHE DE CARNE,#0055AA
CHEESEBURGER DUPLO,2.9171164486833883,2.700637128555358,2.398401915188297,1.0,0.0,3.147541957280698,1.123014171611962,1.3715814565171516,0.0,3.5490766228353627,0.0,0.0,0.0,0.0,0.0,0.0,SANDUICHE DE CARNE,#0055AA
CHEESEBURGER BACON,2.4026778649633282,2.0203822771332147,1.6992009575941482,1.4851164879717849,0.0,3.1722832240696466,1.123014171611962,1.1857907282585758,0.0,2.878266985247109,0.0,0.0,0.0,0.0,0.0,0.0,SANDUICHE DE CARNE,#0055AA
CHEESEBURGER DUPLO BACON,2.954126418735191,2.7573250328405363,2.398401915188297,1.0,0.0,3.221765757647543,1.123014171611962,1.3715814565171516,0.0,3.5490766228353627,0.0,0.0,0.0,0.0,0.0,0.0,SANDUICHE DE CARNE,#0055AA
STACKER DUPLO,3.265010167170335,3.2675161714071432,2.398401915188297,1.0,0.0,1.0024741266788948,1.1309505697804756,1.3715814565171516,0.0,3.347833731558887,0.0,0.0,0.0,0.0,0.0,0.0,SANDUICHE DE CARNE,#0055AA
STACKER TRIPLO,6.6588244209206575,8.029300131362143,6.293950107498552,2.455349463915354,0.0,1.0074223800366844,1.1388869679489892,1.1857907282585758,0.0,5.494424571841297,0.0,0.0,0.0,0.0,0.0,0.0,SANDUICHE DE CARNE,#0055AA
CHEDDAR,2.188020038662872,1.8503185642776787,1.6992009575941482,1.0,0.0,2.380562686823306,1.1111095743591914,1.5573721847757274,0.0,2.207457347658856,0.0,0.0,0.0,0.0,0.0,0.0,SANDUICHE DE CARNE,#0055AA
CHEDDAR DUPLO,2.5174087721239173,2.360509702844286,2.8978311706126885,1.4851164879717849,0.0,2.3360284066031993,1.1111095743591914,1.3715814565171516,0.0,2.3416192751765066,0.0,0.0,0.0,0.0,0.0,0.0,SANDUICHE DE CARNE,#0055AA
BIG KING,3.9830035861753106,3.834395214258929,3.1974887238673237,1.4851164879717849,0.0,1.0024741266788948,1.5872934644700114,1.5573721847757274,0.0,3.2807527678000614,0.0,0.0,0.0,0.0,0.0,0.0,SANDUICHE DE CARNE,#0055AA
MEGA STACKER 2.0,5.071096705698315,5.1382170128180364,4.296233085800985,1.0,0.0,1.0049482533577896,1.1706325606230439,1.5573721847757274,0.0,5.159019753047171,0.0,0.0,0.0,0.0,0.0,0.0,SANDUICHE DE CARNE,#0055AA
MEGA STACKER 3.0,6.595907471832592,6.895542045658573,5.894406703159039,1.0,0.0,1.0049482533577896,1.1825371578758144,1.5573721847757274,0.0,7.506853484606057,0.0,0.0,0.0,0.0,0.0,0.0,SANDUICHE DE CARNE,#0055AA
MEGA STACKER 4.0,8.12071823796687,8.652867078499108,7.392694469432214,1.0,0.0,1.0049482533577896,1.190473556044328,1.5573721847757274,0.0,1.804971565105904,0.0,0.0,0.0,0.0,0.0,0.0,SANDUICHE DE CARNE,#0055AA
MEGA STACKER ATÔMICO 2.0,5.381980454133458,5.591720247099465,4.59589063905562,1.0,0.0,1.0049482533577896,1.1706325606230439,1.5573721847757274,0.0,5.561505535600123,0.0,0.0,0.0,0.0,0.0,0.0,SANDUICHE DE CARNE,#0055AA
MEGA STACKER ATÔMICO 3.0,7.21767496870288,7.80254851422143,6.493721809668308,1.0,0.0,1.0049482533577896,1.1825371578758144,1.5573721847757274,0.0,2.2745383114176816,0.0,0.0,0.0,0.0,0.0,0.0,SANDUICHE DE CARNE,#0055AA
MEGA STACKER ATÔMICO 4.0,9.053369483272302,10.013376781343394,8.291667129196119,1.0,0.0,1.0074223800366844,1.190473556044328,1.5573721847757274,0.0,1.6708096375882533,0.0,0.0,0.0,0.0,0.0,0.0,SANDUICHE DE CARNE,#0055AA
MEGA STACKER RODEIO 2.0,5.722472178610046,5.648408151384643,4.496004787970742,1.0,0.0,1.0049482533577896,1.2579329404766941,1.7431629130343032,0.0,5.561505535600123,0.0,0.0,0.0,0.0,0.0,0.0,SANDUICHE DE CARNE,#0055AA
MEGA STACKER RODEIO 3.0,7.254684938754683,7.405733184225179,6.094178405328795,1.0,0.0,1.0074223800366844,1.2698375377294648,1.7431629130343032,0.0,7.238529629570755,0.0,0.0,0.0,0.0,0.0,0.0,SANDUICHE DE CARNE,#0055AA
MEGA STACKER RODEIO 4.0,8.723980749811258,9.106370312780538,7.59246617160197,1.0,0.0,1.0074223800366844,1.2738057368137214,1.5573721847757274,0.0,1.6708096375882533,0.0,0.0,0.0,0.0,0.0,0.0,SANDUICHE DE CARNE,#0055AA
CHEESEBURGER,2.254637984756117,1.8503185642776787,1.5993151065092701,1.4851164879717849,0.0,2.7962159688776347,1.123014171611962,1.1857907282585758,0.0,2.744105057729459,0.0,0.0,0.0,0.0,0.0,0.0,SANDUICHE DE CARNE,#0055AA
CHICKEN JR.,2.8986114636574865,2.4171976071294647,1.5993151065092701,1.0,0.0,3.4518595387847606,1.2182509496341258,1.5573721847757274,0.0,1.7378906013470787,0.0,0.0,0.0,0.0,0.0,0.0,SANDUICHE DE FRANGO/PEIXE,#0055AA
CHICKEN SANDWICH,3.253907176154794,2.8140129371257148,1.7990868086790268,1.0,0.0,1.0024741266788948,1.2103145514656122,1.5573721847757274,0.0,2.9453479490059347,0.0,0.0,0.0,0.0,0.0,0.0,SANDUICHE DE FRANGO/PEIXE,#0055AA
CHICKEN CRISP,3.2983191402169574,2.360509702844286,1.7990868086790268,1.0,0.0,1.0049482533577896,1.2936467322350058,1.5573721847757274,0.0,2.3416192751765066,0.0,0.0,0.0,0.0,0.0,0.0,SANDUICHE DE FRANGO/PEIXE,#0055AA
CHICKEN DUPLO,4.334598301667437,3.834395214258929,2.498287766273175,1.0,0.0,1.0024741266788948,1.2896785331507488,1.9289536412928787,0.0,3.7503195141118386,0.0,0.0,0.0,0.0,0.0,0.0,SANDUICHE DE FRANGO/PEIXE,#0055AA
CHICKEN CRISP BARBECUE BACON,3.472265999460431,2.360509702844286,1.7990868086790268,1.0,0.0,1.0049482533577896,1.333328723077574,1.7431629130343032,0.0,2.5428621664529825,0.0,0.0,0.0,0.0,0.0,0.0,SANDUICHE DE FRANGO/PEIXE,#0055AA
BK CHICKEN – 4 UNIDADES,1.7068904279894346,1.5668790428517858,1.299657553254635,1.0,0.0,1.8659443376131848,1.047618389011082,1.1857907282585758,0.0,1.6708096375882533,0.0,0.0,0.0,0.0,0.0,0.0,SANDUICHE DE FRANGO/PEIXE,#0055AA
BK CHICKEN – 6 UNIDADES,2.062186140486742,1.8503185642776787,1.3995434043395134,1.0,0.0,2.2989165064197774,1.071427583516623,1.1857907282585758,0.0,2.00621445638238,0.0,0.0,0.0,0.0,0.0,0.0,SANDUICHE DE FRANGO/PEIXE,#0055AA
BK CHICKEN – 10 UNIDADES,2.7690765684761764,2.473885511414643,1.7990868086790268,1.0,0.0,3.1722832240696466,1.123014171611962,1.5573721847757274,0.0,3.5490766228353627,0.0,0.0,0.0,0.0,0.0,0.0,SANDUICHE DE FRANGO/PEIXE,#0055AA
VEGGIE BURGER,2.587727715222343,1.9070064685628574,2.0987443619336617,1.0,0.0,3.3133084447666508,1.5872934644700114,2.1147443695514547,0.0,2.00621445638238,0.0,0.0,0.0,0.0,0.0,0.0,VEGGIES,#0055AA
SALADA LEVÍSSIMA,1.4256146555957327,1.3401274257110716,1.3995434043395134,1.0,0.0,1.8189359307141832,1.0039681990842568,1.3715814565171516,0.0,3.7503195141118386,0.0,0.0,0.0,0.0,0.0,0.0,VEGGIES,#0055AA
REBEL WHOPPER,2.994837385792174,2.3038217985591074,2.0987443619336617,1.9702329759435695,0.0,1.0049482533577896,1.2539647413924373,2.8579072825857574,0.0,2.4757812026941575,0.0,0.0,0.0,0.0,0.0,0.0,VEGGIES,#0055AA
MOLHO CAESAR,1.1961528412745552,1.283439521425893,1.0998858510848784,1.0,0.0,1.702651976806127,1.0039681990842568,1.0,0.0,1.2683238550353013,0.0,0.0,0.0,0.0,0.0,0.0,VEGGIES,#0055AA
BATATA FRITA PEQUENO,1.2738737783833411,1.1700637128555358,1.9988585108487835,2.455349463915354,0.0,1.0074223800366844,4.380905619786823,1.0,0.0,2.5428621664529825,0.0,0.0,0.0,0.0,0.0,0.0,ACOMPANHAMENTO,#0055AA
BATATA FRITA MEDIO,1.4293156526009132,1.283439521425893,2.5981736173580536,3.4255824398589234,0.0,1.012370633394474,6.297545777482873,1.0,0.0,3.347833731558887,0.0,0.0,0.0,0.0,0.0,0.0,ACOMPANHAMENTO,#0055AA
BATATA FRITA GRANDE,1.5255415747356007,1.3401274257110716,2.997717021697567,3.9106989278307083,0.0,1.0148447600733688,7.484037303675666,1.0,0.0,4.085724332905965,0.0,0.0,0.0,0.0,0.0,0.0,ACOMPANHAMENTO,#0055AA
BK BALDE DE BATATAS,3.8793756700302624,3.2675161714071432,2.1986302130185402,1.0,0.0,1.0024741266788948,1.3650743157516287,3.2294887391029095,0.0,1.9391334926235546,0.0,0.0,0.0,0.0,0.0,0.0,ACOMPANHAMENTO,#0055AA
ONION RINGS PEQUENO,1.336790727471406,1.283439521425893,2.6980594684429318,2.9404659518871386,0.0,1.0098965067155792,6.309450374735643,1.0,0.0,3.2807527678000614,0.0,0.0,0.0,0.0,0.0,0.0,ACOMPANHAMENTO,#0055AA
ONION RINGS GRANDE,1.4811296106734373,1.39681532999625,3.3972604260370804,3.9106989278307083,0.0,1.012370633394474,8.583228450014808,1.0,0.0,4.689453006735393,0.0,0.0,0.0,0.0,0.0,0.0,ACOMPANHAMENTO,#0055AA
BATATA SUPREMA PEQUENO,1.8179203381448432,1.5101911385666074,2.997717021697567,3.9106989278307083,0.0,1.0074223800366844,7.138803983345322,1.0,0.0,3.213671804041236,0.0,0.0,0.0,0.0,0.0,0.0,ACOMPANHAMENTO,#0055AA
BATATA SUPREMA MEDIA,2.3619668979063455,1.8503185642776787,4.296233085800985,1.4851164879717849,0.0,1.0148447600733688,11.071289275843846,1.1857907282585758,0.0,4.756533970494218,0.0,0.0,0.0,0.0,0.0,0.0,ACOMPANHAMENTO,#0055AA
BATATA FURIOSA PEQUENO,1.6809834489531728,1.39681532999625,3.5970321282068367,3.9106989278307083,0.0,1.012370633394474,11.071289275843846,1.0,0.0,5.3602626443236465,0.0,0.0,0.0,0.0,0.0,0.0,ACOMPANHAMENTO,#0055AA
BATATA FURIOSA MEDIA,2.310152939833821,1.7369427557073216,6.293950107498552,1.4851164879717849,0.0,1.0222671401100534,20.142592382454968,1.0,0.0,2.2745383114176816,0.0,0.0,0.0,0.0,0.0,0.0,ACOMPANHAMENTO,#0055AA
MAÇÃ INTEIRA,1.2183588233056368,1.0,1.0,1.0,0.0,1.0,1.0595229862638524,1.5573721847757274,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,ACOMPANHAMENTO,#0055AA
IOGURTE DE MORANGO,1.5625515447874034,1.4535032342814287,1.4994292554243918,1.0,0.0,1.0989650671557927,1.0634911853481093,1.0,0.0,4.354048187941267,0.0,0.0,0.0,0.0,0.0,0.0,MOLHO,#0055AA
MOLHO BARBECUE,1.1258338981761298,1.0,1.0,1.0,0.0,1.9772800381634514,1.0317455926740546,1.0,0.0,1.3354048187941268,0.0,0.0,0.0,0.0,0.0,0.0,MOLHO,#0055AA
KETCHUP,1.0481129610673436,1.0,1.0,1.0,0.0,1.2474126678894812,1.0119045972527705,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,MOLHO,#0055AA
MOSTARDA,1.0185049850259014,1.0,1.0,1.0,0.0,1.1237063339447406,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,MOLHO,#0055AA
MAIONESE BK ,1.544046559761502,1.9070064685628574,1.299657553254635,1.0,0.0,1.2993693281462724,1.0,1.0,0.0,1.0670809637588254,0.0,0.0,0.0,0.0,0.0,0.0,MOLHO,#0055AA
MOLHO BACONESE,1.4774286136682568,1.7936306599925,1.1997717021697567,1.0,0.0,1.3290588482930104,1.0,1.0,0.0,1.2012428912764759,0.0,0.0,0.0,0.0,0.0,0.0,MOLHO,#0055AA
BALDÃO DE DOCE DE LEITE,3.912684643076885,2.4171976071294647,2.5981736173580536,1.0,0.0,2.4671571205846243,1.503961283700618,1.0,0.0,1.8720525288647294,0.0,0.0,0.0,0.0,0.0,0.0,SOBREMESA,#0055AA
BALDÃO DE CHOCOLATE,3.7498407748489524,2.473885511414643,2.5981736173580536,1.0,0.0,2.405303953612254,1.4603110937737926,1.1857907282585758,0.0,2.207457347658856,0.0,0.0,0.0,0.0,0.0,0.0,SOBREMESA,#0055AA
BALDÃO DE MORANGO,3.5536879335743974,2.1337580857035716,2.2985160641034184,1.0,0.0,2.145520652328299,1.4682474919423063,1.0,0.0,1.8720525288647294,0.0,0.0,0.0,0.0,0.0,0.0,SOBREMESA,#0055AA
BALDÃO DE OVOMALTINE,6.351641669490694,4.798089587106965,3.7968038303765934,1.0,0.0,2.234589212768512,1.7618942241773121,1.7431629130343032,0.0,2.2745383114176816,0.0,0.0,0.0,0.0,0.0,0.0,SOBREMESA,#0055AA
BALDÃO DE BROWNIE,4.638080056092221,3.040764554266429,3.3972604260370804,1.0,0.0,2.5042690207680467,1.5872934644700114,1.3715814565171516,0.0,2.207457347658856,0.0,0.0,0.0,0.0,0.0,0.0,SOBREMESA,#0055AA
CASQUINHA DE DOCE DE LEITE,1.751302392051598,1.283439521425893,1.299657553254635,1.0,0.0,1.2771021880362192,1.146823366117503,1.0,0.0,2.4757812026941575,0.0,0.0,0.0,0.0,0.0,0.0,SOBREMESA,#0055AA
CASQUINHA DE BAUNILHA,1.621767496870288,1.283439521425893,1.299657553254635,1.0,0.0,1.319162341577431,1.099204977106421,1.1857907282585758,0.0,4.286967224182441,0.0,0.0,0.0,0.0,0.0,0.0,SOBREMESA,#0055AA
CASQUINHA MISTA,1.7142924219997953,1.3401274257110716,1.299657553254635,1.0,0.0,1.3117399615407466,1.1269823706962188,1.0,0.0,3.414914695317712,0.0,0.0,0.0,0.0,0.0,0.0,SOBREMESA,#0055AA
CASQUINHA RECHEADA DE CHOCOLATE,1.9104452632743505,1.4535032342814287,1.3995434043395134,1.0,0.0,1.3414294816874843,1.1587279633702734,1.1857907282585758,0.0,3.5490766228353627,0.0,0.0,0.0,0.0,0.0,0.0,SOBREMESA,#0055AA
CASQUINHA RECHEADA DE DOCE DE LEITE,1.8956412752536291,1.3401274257110716,1.3995434043395134,1.0,0.0,1.3686448751553273,1.1706325606230439,1.1857907282585758,0.0,4.286967224182441,0.0,0.0,0.0,0.0,0.0,0.0,SOBREMESA,#0055AA
CASQUINHA RECHEADA DE OVOMALTINE,2.2509369877509364,1.9070064685628574,1.5993151065092701,1.0,0.0,1.3216364682563257,1.1746007597073007,1.1857907282585758,0.0,5.02485782552952,0.0,0.0,0.0,0.0,0.0,0.0,SOBREMESA,#0055AA
SUNDAE DE CHOCOLATE,2.2620399787664773,1.8503185642776787,1.898972659763905,1.0,0.0,1.5418337426779642,1.1746007597073007,1.3715814565171516,0.0,6.299396136947201,0.0,0.0,0.0,0.0,0.0,0.0,SOBREMESA,#0055AA
SUNDAE DE MORANGO,2.0695881344971028,1.5668790428517858,1.4994292554243918,1.0,0.0,1.3958602686231703,1.1746007597073007,1.3715814565171516,0.0,5.02485782552952,0.0,0.0,0.0,0.0,0.0,0.0,SOBREMESA,#0055AA
SUNDAE DE DOCE DE LEITE,2.0658871374919223,1.5668790428517858,1.4994292554243918,1.0,0.0,1.492351209100068,1.1626961624545302,1.1857907282585758,0.0,6.299396136947201,0.0,0.0,0.0,0.0,0.0,0.0,SOBREMESA,#0055AA
SUNDAE ESPECIAL DE OVOMALTINE,2.4915017930876555,2.077070181418393,1.6992009575941482,1.0,0.0,1.4280239154488028,1.1984099542128417,1.1857907282585758,0.0,5.226100716805996,0.0,0.0,0.0,0.0,0.0,0.0,SOBREMESA,#0055AA
BK  MIX DE OVOMALTINE,2.7690765684761764,2.19044598998875,2.0987443619336617,1.0,0.0,1.4997735891367525,1.2539647413924373,1.1857907282585758,0.0,5.829829390635425,0.0,0.0,0.0,0.0,0.0,0.0,SOBREMESA,#0055AA
BK MIX DE BROWNIE,2.55071774517054,1.8503185642776787,1.9988585108487835,1.0,0.0,1.6111092896870192,1.2499965423081805,1.1857907282585758,0.0,6.16523420942955,0.0,0.0,0.0,0.0,0.0,0.0,SOBREMESA,#0055AA
SHAKE DE CHOCOLATE,2.606232700248244,1.7936306599925,1.898972659763905,1.0,0.0,1.9228492512277655,1.2777739358979785,1.0,0.0,5.226100716805996,0.0,0.0,0.0,0.0,0.0,0.0,SOBREMESA,#0055AA
SHAKE DE MORANGO,2.513707775118737,1.6235669471369643,1.6992009575941482,1.0,0.0,1.7917205372463405,1.2857103340664922,1.0,0.0,4.354048187941267,0.0,0.0,0.0,0.0,0.0,0.0,SMOOTHIE/SHAKE,#0055AA
SHAKE DE BAUNILHA,2.265740975771658,1.6235669471369643,1.6992009575941482,1.0,0.0,1.7694533971362871,1.2182509496341258,1.0,0.0,4.421129151700091,0.0,0.0,0.0,0.0,0.0,0.0,SMOOTHIE/SHAKE,#0055AA
SHAKE DE DOCE DE LEITE,2.698757625377751,1.7936306599925,1.898972659763905,1.0,0.0,1.957487024732293,1.3015831304035195,1.0,0.0,6.8360438470178035,0.0,0.0,0.0,0.0,0.0,0.0,SMOOTHIE/SHAKE,#0055AA
SHAKE ESPECIAL CROCANTE,2.580325721211982,1.7369427557073216,1.7990868086790268,1.0,0.0,1.7521345103840233,1.281742134982235,1.0,0.0,5.293181680564821,0.0,0.0,0.0,0.0,0.0,0.0,SMOOTHIE/SHAKE,#0055AA
SHAKE ESPECIAL DE BROWNIE,3.4352560294086283,2.4171976071294647,2.6980594684429318,1.0,0.0,1.9995471782735048,1.3849153111729129,1.3715814565171516,0.0,1.9391334926235546,0.0,0.0,0.0,0.0,0.0,0.0,SMOOTHIE/SHAKE,#0055AA
EGG MCMUFFIN,2.1102991015540855,1.7369427557073216,1.4994292554243918,1.0,5.177833239668777,2.85559500917111,1.123014171611962,1.7431629130343032,1.1246385369231837,2.1403763839000307,1.5750045334112008,1.0,2.4998990155836314,2.3537969007956883,0.0,0.0,CAFE DA MANHA,#CF1C24
EGG WHITE DELIGHT,1.9252492512950714,1.4535032342814287,1.299657553254635,1.0,1.4017147345835363,2.9050775427490065,1.119045972527705,1.7431629130343032,1.1246385369231837,2.207457347658856,1.3450027200467205,1.0,2.4998990155836314,1.7220250137577005,0.0,0.0,CAFE DA MANHA,#CF1C24
SAUSAGE MCMUFFIN,2.3693688919167055,2.3038217985591074,1.7990868086790268,1.0,1.7230865222503653,2.9298188095379545,1.1150777734434483,1.7431629130343032,1.083092357948789,1.9391334926235546,1.4600036267289607,1.0,2.4998990155836314,1.9025312671971255,0.0,0.0,CAFE DA MANHA,#CF1C24
SAUSAGE MCMUFFIN WITH EGG,2.6654486523311287,2.5872613199850005,1.9988585108487835,1.0,5.579547974252313,3.12774894384954,1.119045972527705,1.7431629130343032,1.083092357948789,2.408700238935332,1.8625068001168015,1.0,2.799878818700358,2.3537969007956883,0.0,0.0,CAFE DA MANHA,#CF1C24
SAUSAGE MCMUFFIN WITH EGG WHITES,2.4803988020721146,2.3038217985591074,1.7990868086790268,1.0,1.8034294691670725,3.177231477427436,1.119045972527705,1.7431629130343032,1.083092357948789,2.408700238935332,1.3450027200467205,1.0,2.4998990155836314,1.9025312671971255,0.0,0.0,CAFE DA MANHA,#CF1C24
STEAK & EGG MCMUFFIN,2.591428712227523,2.3038217985591074,1.898972659763905,1.4851164879717849,5.820576815002435,3.375161611739021,1.123014171611962,1.7431629130343032,1.1246385369231837,2.744105057729459,1.8625068001168015,1.077689931107737,2.799878818700358,2.805062534394251,0.0,0.0,CAFE DA MANHA,#CF1C24
BACON. EGG & CHEESE BISCUIT (REGULAR BISCUIT),2.7024586223829314,2.473885511414643,2.2985160641034184,1.0,5.017147345835363,4.216364682563258,1.1507915652017597,1.3715814565171516,1.1246385369231837,2.2745383114176816,1.5750045334112008,1.3107597244309481,1.899939409350179,2.3537969007956883,0.0,0.0,CAFE DA MANHA,#CF1C24
BACON. EGG & CHEESE BISCUIT (LARGE BISCUIT),2.9245184426937487,2.700637128555358,2.398401915188297,1.0,5.017147345835363,4.488518617241688,1.1706325606230439,1.5573721847757274,1.1661847158975784,2.2745383114176816,1.8625068001168015,1.3107597244309481,2.1999192124669054,2.805062534394251,0.0,0.0,CAFE DA MANHA,#CF1C24
BACON. EGG & CHEESE BISCUIT WITH EGG WHITES (REGULAR BISCUIT),2.5174087721239173,2.1337580857035716,2.0987443619336617,1.0,1.5624006284169507,4.216364682563258,1.142855167033246,1.3715814565171516,1.1246385369231837,2.3416192751765066,1.1150009066822402,1.3107597244309481,1.899939409350179,1.9025312671971255,0.0,0.0,CAFE DA MANHA,#CF1C24
BACON. EGG & CHEESE BISCUIT WITH EGG WHITES (LARGE BISCUIT),2.7394685924347346,2.4171976071294647,2.1986302130185402,1.0,1.5624006284169507,4.513259884030635,1.166664361538787,1.5573721847757274,1.1661847158975784,2.3416192751765066,1.3450027200467205,1.3107597244309481,1.899939409350179,2.3537969007956883,0.0,0.0,CAFE DA MANHA,#CF1C24
SAUSAGE BISCUIT (REGULAR BISCUIT),2.591428712227523,2.5305734156998216,2.1986302130185402,1.0,1.4820576815002435,3.672056813206399,1.1349187688647324,1.3715814565171516,1.083092357948789,1.7378906013470787,1.0,1.0,1.3599757637400716,2.3537969007956883,0.0,0.0,CAFE DA MANHA,#CF1C24
SAUSAGE BISCUIT (LARGE BISCUIT),2.7764785624865373,2.7573250328405363,2.2985160641034184,1.0,1.4820576815002435,3.9442107478848283,1.1547597642860166,1.5573721847757274,1.1246385369231837,1.7378906013470787,1.2300018133644803,1.0,1.4799676849867622,2.3537969007956883,0.0,0.0,CAFE DA MANHA,#CF1C24
SAUSAGE BISCUIT WITH EGG (REGULAR BISCUIT),2.887508472641946,2.870700841410893,2.398401915188297,1.0,5.017147345835363,3.8947282143069324,1.142855167033246,1.3715814565171516,1.083092357948789,2.207457347658856,1.3450027200467205,1.0,1.5999596062334527,2.805062534394251,0.0,0.0,CAFE DA MANHA,#CF1C24
SAUSAGE BISCUIT WITH EGG (LARGE BISCUIT),3.109568292952763,3.097452458551608,2.498287766273175,1.0,5.017147345835363,4.166882148985362,1.166664361538787,1.5573721847757274,1.1246385369231837,2.207457347658856,1.5750045334112008,1.0,1.5999596062334527,2.805062534394251,0.0,0.0,CAFE DA MANHA,#CF1C24
SAUSAGE BISCUIT WITH EGG WHITES (REGULAR BISCUIT),2.7024586223829314,2.5305734156998216,2.1986302130185402,1.0,1.5624006284169507,3.9194694810958803,1.1349187688647324,1.3715814565171516,1.1246385369231837,2.207457347658856,1.0,1.0,1.4799676849867622,2.3537969007956883,0.0,0.0,CAFE DA MANHA,#CF1C24
SAUSAGE BISCUIT WITH EGG WHITES (LARGE BISCUIT),2.9245184426937487,2.8140129371257148,2.2985160641034184,1.0,1.5624006284169507,4.19162341577431,1.1587279633702734,1.5573721847757274,1.1246385369231837,2.207457347658856,1.2300018133644803,1.0,1.4799676849867622,2.3537969007956883,0.0,0.0,CAFE DA MANHA,#CF1C24
SOUTHERN STYLE CHICKEN BISCUIT (REGULAR BISCUIT),2.5174087721239173,2.1337580857035716,1.7990868086790268,1.0,1.4820576815002435,3.9194694810958803,1.1626961624545302,1.3715814565171516,1.1246385369231837,2.1403763839000307,1.0,1.077689931107737,1.3599757637400716,2.3537969007956883,0.0,0.0,CAFE DA MANHA,#CF1C24
SOUTHERN STYLE CHICKEN BISCUIT (LARGE BISCUIT),2.7394685924347346,2.360509702844286,1.898972659763905,1.0,1.4820576815002435,4.19162341577431,1.1825371578758144,1.5573721847757274,1.1661847158975784,2.1403763839000307,1.2300018133644803,1.077689931107737,1.4799676849867622,2.3537969007956883,0.0,0.0,CAFE DA MANHA,#CF1C24
STEAK & EGG BISCUIT (REGULAR BISCUIT),2.9985383827973546,2.8140129371257148,2.5981736173580536,1.4851164879717849,5.499205027335606,4.636966217975377,1.1507915652017597,1.3715814565171516,1.1246385369231837,2.6770240939706333,1.5750045334112008,1.077689931107737,2.1999192124669054,3.2563281679928138,0.0,0.0,CAFE DA MANHA,#CF1C24
BACON. EGG & CHEESE MCGRIDDLES,2.7024586223829314,2.19044598998875,1.898972659763905,1.0,5.017147345835363,4.092658348618517,1.190473556044328,1.3715814565171516,1.6231926846159188,2.2745383114176816,1.5750045334112008,1.3884496555386852,2.1999192124669054,2.3537969007956883,0.0,0.0,CAFE DA MANHA,#CF1C24
BACON. EGG & CHEESE MCGRIDDLES WITH EGG WHITES,2.4803988020721146,1.8503185642776787,1.6992009575941482,1.0,1.5624006284169507,4.092658348618517,1.1865053569600712,1.3715814565171516,1.6647388635903133,2.3416192751765066,1.1150009066822402,1.3884496555386852,1.899939409350179,1.9025312671971255,0.0,0.0,CAFE DA MANHA,#CF1C24
SAUSAGE MCGRIDDLES,2.55441874217572,2.247133894273929,1.7990868086790268,1.0,1.5624006284169507,3.548350479261658,1.1746007597073007,1.3715814565171516,1.6231926846159188,1.7378906013470787,1.0,1.0,1.4799676849867622,1.9025312671971255,0.0,0.0,CAFE DA MANHA,#CF1C24
SAUSAGE. EGG & CHEESE MCGRIDDLES,3.0355483528491574,2.7573250328405363,2.1986302130185402,1.0,5.258176186585485,4.265847216141154,1.190473556044328,1.3715814565171516,1.6231926846159188,2.3416192751765066,1.5750045334112008,1.0,2.1999192124669054,2.3537969007956883,0.0,0.0,CAFE DA MANHA,#CF1C24
SAUSAGE. EGG & CHEESE MCGRIDDLES WITH EGG WHITES,2.850498502590143,2.473885511414643,1.9988585108487835,1.0,1.8034294691670725,4.265847216141154,1.1825371578758144,1.3715814565171516,1.6231926846159188,2.408700238935332,1.1150009066822402,1.0,2.1999192124669054,1.9025312671971255,0.0,0.0,CAFE DA MANHA,#CF1C24
